utc_offset_seconds,generationtime_ms,latitude,longitude,elevation,hourly.relativehumidity_2m,hourly.time,hourly.temperature_2m,hourly.snow_height,hourly.freezinglevel_height,hourly.dewpoint_2m,hourly.pressure_msl,hourly.precipitation,hourly.apparent_temperature,hourly.weathercode,hourly_units.relativehumidity_2m,hourly_units.time,hourly_units.dewpoint_2m,hourly_units.snow_height,hourly_units.freezinglevel_height,hourly_units.temperature_2m,hourly_units.pressure_msl,hourly_units.precipitation,hourly_units.weathercode,hourly_units.apparent_temperature
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-07T21:00,7.4,0,1143,3.5,1023.2,0,3.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-07T22:00,7.1,0,1135,3.4,1023.2,0,3.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-07T23:00,6.8,0,1119,3.5,1023.7,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-08T00:00,6.5,0,1099,3.7,1023.7,0,3.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,85,2021-11-08T01:00,6.2,0,1084,3.9,1023.7,0,3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-08T02:00,6.1,0,1091,3.9,1023.7,0,3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-08T03:00,6.1,0,1108,3.9,1023.7,0,3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-08T04:00,6.1,0,1128,3.9,1023.7,0,3.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-08T05:00,6,0,1131,3.9,1023.7,0,3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-08T06:00,5.8,0,1130,4,1023.7,0,3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-08T07:00,5.9,0,1143,4,1023.7,0,3.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-08T08:00,6.2,0,1150,4,1024.2,0,3.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-08T09:00,6.8,0,1162,3.9,1024.7,0,4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-08T10:00,7.5,0,1280,3.9,1024.7,0,4.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,76,2021-11-08T11:00,8,0,1523,4.1,1024.2,0.03,5.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-08T12:00,8.5,0,1850,4.3,1023.7,0.03,5.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,74,2021-11-08T13:00,8.9,0,2206,4.6,1023.2,0.03,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-08T14:00,9,0,2318,4.9,1022.7,0.02,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-08T15:00,9,0,2358,5.1,1022.2,0.02,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-08T16:00,8.9,0,2402,5.4,1021.2,0.02,6.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-08T17:00,9,0,2466,5.6,1021.2,0.02,6.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-08T18:00,9.1,0,2530,5.6,1020.7,0.02,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-08T19:00,9.3,0,2608,5.8,1020.2,0.02,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-08T20:00,9.5,0,2668,6,1020.2,0,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-08T21:00,9.7,0,2724,6.3,1019.7,0,7.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-08T22:00,9.8,0,2746,6.6,1019.2,0,7.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-08T23:00,9.8,0,2686,6.8,1019.2,0.08,7.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-02T00:00,7.3,0,1407,6.1,997.1,0,5.8,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-02T01:00,6.7,0,1340,6,997.6,0,5,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,96,2021-11-02T02:00,6.4,0,1329,5.8,998.1,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,96,2021-11-02T03:00,6.2,0,1353,5.6,997.1,0,4.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,98,2021-11-02T04:00,5.7,0,1344,5.5,997.1,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,99,2021-11-02T05:00,5.5,0,1328,5.3,997.1,0,3.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,99,2021-11-02T06:00,5.3,0,1341,5.2,997.6,0,3.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-02T07:00,5.5,0,1281,4.3,999.1,0,2.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-02T08:00,6.8,0,1288,4.7,999.6,0,4.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,80,2021-11-02T09:00,8.1,0,1300,4.8,999.6,0,5.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-02T10:00,5.5,0,1281,4.3,999.1,0,2.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-02T11:00,6.8,0,1288,4.7,999.6,0,4.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,80,2021-11-02T12:00,8.1,0,1300,4.8,999.6,0,5.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,73,2021-11-02T13:00,9.6,0,1306,5,999.6,0,7.5,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,68,2021-11-02T14:00,10.6,0,1322,5,999.1,0,8.4,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,63,2021-11-02T15:00,11.1,0,1346,4.4,999.1,0,8.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,60,2021-11-02T16:00,11.1,0,1227,3.8,999.1,0,9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,62,2021-11-02T17:00,10.8,0,1241,3.8,999.1,0,9.1,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,66,2021-11-02T18:00,10.3,0,1208,4.1,999.1,0,8.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,67,2021-11-02T19:00,9.8,0,1211,3.9,999.6,0,7.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,72,2021-11-02T20:00,8.7,0,1199,4,1000.1,0,6.7,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-02T21:00,8,0,1191,4,1000.1,0,6.2,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,78,2021-11-02T22:00,7.5,0,1469,3.9,1000.7,0,5.9,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-02T23:00,7.1,0,1367,4.1,1000.7,0,5.3,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,83,2021-11-03T00:00,7,0,1264,4.2,1000.7,0,5.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,90,2021-11-03T01:00,5.7,0,1278,4.2,1000.7,0,4.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-03T02:00,5.3,0,1251,4.4,1001.2,0,3.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-03T03:00,5.1,0,1248,4.2,1001.7,0,3.4,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-03T04:00,4.6,0,1236,3.8,1001.7,0,2.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-03T05:00,4.2,0,1246,3.4,1002.2,0,2.2,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-03T06:00,3.8,0,1258,3.1,1002.2,0,1.7,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-03T07:00,3.6,0,1284,2.9,1002.7,0,1.4,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-03T08:00,3.4,0,1283,2.7,1003.2,0,1.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,95,2021-11-03T09:00,3.6,0,1268,2.9,1004.2,0,1.5,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,89,2021-11-03T10:00,5.1,0,1261,3.4,1004.7,0,2.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,84,2021-11-03T11:00,6.6,0,1261,4.1,1004.7,0,4.4,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,80,2021-11-03T12:00,8.1,0,1268,4.9,1005.2,0,5.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,72,2021-11-03T13:00,9.8,0,1254,5,1005.2,0,7.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,77,2021-11-03T14:00,9.5,0,1229,5.7,1004.7,0.3,7,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,75,2021-11-03T15:00,9.8,0,1260,5.6,1004.7,0.03,7.5,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-03T16:00,9.9,0,1326,5.9,1004.7,0.27,7.6,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,74,2021-11-03T17:00,9.9,0,1343,5.6,1005.2,0,7.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,79,2021-11-03T18:00,9.5,0,1289,6,1005.7,0.02,7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-03T19:00,9,0,1331,6,1006.7,0,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-03T20:00,8.8,0,1318,5.8,1006.7,0,6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-03T21:00,8.5,0,1288,5.7,1007.2,0.01,5.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,83,2021-11-03T22:00,8.4,0,1337,5.7,1007.7,0.02,5.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,84,2021-11-03T23:00,8.3,0,1358,5.8,1008.2,0.34,5.4,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,83,2021-11-04T00:00,8.3,0,1325,5.5,1008.7,0,5.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,83,2021-11-04T01:00,8.2,0,1244,5.6,1009.2,0.11,5.1,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-04T02:00,7.8,0,1256,5.4,1009.7,0.12,4.8,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,84,2021-11-04T03:00,7.7,0,1245,5.2,1010.2,0,4.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-04T04:00,7.4,0,1273,5,1010.7,0,4.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-04T05:00,7.1,0,1283,4.9,1011.2,0,3.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-04T06:00,6.9,0,1326,4.6,1011.2,0,3.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-04T07:00,6.6,0,1247,4.4,1011.7,0,3.4,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-04T08:00,6.5,0,1266,4.3,1012.7,0,3.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-04T09:00,6.7,0,1270,4.2,1013.7,0,3.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,80,2021-11-04T10:00,7.4,0,1310,4.2,1014.7,0,3.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-04T11:00,7.7,0,1401,3.7,1015.1,0,3.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,71,2021-11-04T12:00,8.8,0,1417,3.8,1015.1,0,4.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,67,2021-11-04T13:00,9.6,0,1358,3.8,1015.6,0,5.6,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,64,2021-11-04T14:00,10.1,0,1139,3.5,1016.1,0,5.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,62,2021-11-04T15:00,10.2,0,1129,3.3,1016.1,0,5.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,67,2021-11-04T16:00,9.7,0,1205,3.8,1017.1,0,5.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,69,2021-11-04T17:00,9,0,1165,3.6,1018.1,0,5.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,71,2021-11-04T18:00,8.3,0,1183,3.4,1018.6,0,4.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,74,2021-11-04T19:00,7.6,0,1170,3.4,1019.6,0,4,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,77,2021-11-04T20:00,7.1,0,1305,3.3,1020.6,0,3.4,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,77,2021-11-04T21:00,6.6,0,1261,3,1021.1,0,2.9,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,78,2021-11-04T22:00,6,0,1300,2.5,1022.1,0,2.4,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,79,2021-11-04T23:00,5.5,0,1264,2.2,1022.6,0,2,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,79,2021-11-05T00:00,5,0,1249,1.9,1023.1,0,1.7,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,81,2021-11-05T01:00,4.5,0,1170,1.7,1023.6,0,1.5,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-05T02:00,4.1,0,1139,1.4,1024.1,0,1.3,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,83,2021-11-05T03:00,3.8,0,1107,1.2,1024.1,0,1,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-05T04:00,3.5,0,1080,1.1,1024.6,0,0.7,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,87,2021-11-05T05:00,3.1,0,1089,1,1024.6,0,0.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-05T06:00,2.8,0,1126,0.9,1025.6,0,0,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-05T07:00,2.5,0,1911,0.7,1025.6,0,-0.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-05T08:00,2.3,0,1891,0.5,1026.6,0,-0.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-05T09:00,2.5,0,1895,0.5,1027.1,0,-0.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-05T10:00,3.7,0,1917,0.8,1027.1,0,0.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-05T11:00,5.2,0,1946,1.3,1027.1,0,2.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,71,2021-11-05T12:00,6.8,0,1945,1.8,1028.1,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,69,2021-11-05T13:00,7.9,0,1976,2.5,1027.1,0,5.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,68,2021-11-05T14:00,8.9,0,2008,3.3,1027.1,0,6.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,68,2021-11-05T15:00,9.6,0,2046,4.1,1027.1,0,7.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,71,2021-11-05T16:00,10.1,0,2090,5.1,1027.1,0,7.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,74,2021-11-05T17:00,9.9,0,2114,5.5,1027.1,0,7.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,79,2021-11-05T18:00,9.2,0,2134,5.7,1028.1,0,7.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,85,2021-11-05T19:00,8.3,0,2148,5.9,1028.1,0,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,88,2021-11-05T20:00,7.7,0,2152,5.9,1028.1,0,5.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-05T21:00,7.2,0,2148,5.7,1028.1,0,5.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,93,2021-11-05T22:00,6.6,0,2126,5.5,1028.1,0,4.5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-05T23:00,6.3,0,2086,5.4,1028.1,0,4.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-06T00:00,6.2,0,2029,5.3,1028.1,0,4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,94,2021-11-06T01:00,6.1,0,1966,5.1,1028.1,0,3.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,93,2021-11-06T02:00,6,0,1925,4.9,1028.1,0,3.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-06T03:00,6,0,1889,4.8,1027.1,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-06T04:00,6,0,1908,4.7,1027.1,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-06T05:00,6.2,0,2014,4.8,1027.1,0,3.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-06T06:00,6.3,0,2174,5.1,1027.1,0,4.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-06T07:00,6.7,0,2370,5.5,1026.6,0,4.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,92,2021-11-06T08:00,7,0,2464,5.8,1027.1,0,4.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,91,2021-11-06T09:00,7.5,0,2540,6.1,1027.1,0,5.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,89,2021-11-06T10:00,8.3,0,2642,6.6,1027.1,0,6.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,86,2021-11-06T11:00,9.4,0,2744,7.1,1026.6,0,7.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,82,2021-11-06T12:00,10.7,0,2852,7.7,1026.6,0,8.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,78,2021-11-06T13:00,12.1,0,2956,8.3,1026.1,0,9.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8349885940551758,51.5,-0.120000124,13.1953125,76,2021-11-06T14:00,12.5,0,2982,8.5,1025.6,0,10.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
